pivotID,pubID,topicID,prevalence
t4245,1597838801526992899,3,0.49231696
t4246,1597939634310615040,3,0.9248831
t4247,1597939634310615040,4,0.07086006
t4248,1597988063413780480,3,0.9844898
t4249,1598000606748192769,3,0.98260397
t4250,1598022710218539009,2,0.013605089
t4251,1598022710218539009,3,0.3560946
t4252,1598022710218539009,4,0.6237961
t4253,1598043095341228033,2,0.48378137
t4254,1598043095341228033,3,0.018769916
t4255,1598043095341228033,4,0.49248484
t4256,1598051456459845633,3,0.98918205
t4257,1598139055572930560,2,0.971321
t4258,1598139055572930560,3,0.012736856
t4259,1598139055572930560,4,0.01257385
t4260,1598145715641122816,2,0.609173
t4261,1598145715641122816,3,0.38431036
t4262,1598151449359196160,2,0.97132146
t4263,1598151449359196160,3,0.012736598
t4264,1598151449359196160,4,0.012573685
t4265,1598156745368637440,2,0.18375169
t4266,1598156745368637440,3,0.802513
t4267,1598156745368637440,4,0.010833303
t4268,1598189751697346561,3,0.98260385
t4269,1598294827497672705,3,0.9844899
t4270,1598328817386491906,2,0.70706123
t4271,1598328817386491906,3,0.27920377
t4272,1598328817386491906,4,0.010833049
t4273,1598355290969280513,3,0.98019505
t4274,1598355290969280513,4,0.010832975
t4275,1598371533185028106,2,0.010382896
t4276,1598371533185028106,3,0.966123
t4277,1598371533185028106,4,0.01853034
t4278,1598393910434430986,3,0.9826037
t4279,1598418486723854343,3,0.7091534
t4280,1598418486723854343,4,0.28043264
t4281,1598428215529316353,3,0.9891822
t4282,1598467161017548805,3,0.98994285
t4283,1598535928129421312,3,0.98829716
t4284,1598543932513783808,3,0.98829716
t4285,1598672274797694976,2,0.15166037
t4286,1598672274797694976,3,0.78799653
t4287,1598672274797694976,4,0.059192896
t4288,1598673251068219395,3,0.98019445
t4289,1598673251068219395,4,0.010833317
t4290,1598702240679677954,2,0.01038291
t4291,1598702240679677954,3,0.96612364
t4292,1598702240679677954,4,0.018529627
t4293,1598745551817826304,3,0.5523551
t4294,1598745551817826304,4,0.44187063
t4295,1598750137433587728,3,0.4547911
t4296,1598750137433587728,4,0.53818256
t4297,1598766504421560320,3,0.79526687
t4298,1598766504421560320,4,0.1968521
t4299,1598790990369763329,2,0.97829497
t4300,1598845881553403905,3,0.97261
t4301,1598845881553403905,4,0.014981995
t4302,1598879921031581698,1,0.017147064
t4303,1598879921031581698,2,0.85400426
t4304,1598879921031581698,3,0.06483941
t4305,1598879921031581698,4,0.06400929
t4306,1598891505120382976,3,0.8999168
t4307,1598891505120382976,4,0.09220195
t4308,1599013311147700224,2,0.94461906
t4309,1599013311147700224,3,0.024595901
t4310,1599013311147700224,4,0.024280647
t4311,1599029327055626241,2,0.8105687
t4312,1599029327055626241,3,0.012736831
t4313,1599029327055626241,4,0.17332615
t4314,1599039682943270912,3,0.9860073
t4315,1599052805586681861,3,0.9801947
t4316,1599052805586681861,4,0.010833202
t4317,1599064569128837120,3,0.015175059
t4318,1599064569128837120,4,0.97241724
t4319,1599081274181828609,3,0.99255884
t4320,1599093738810155010,2,0.38020542
t4321,1599093738810155010,3,0.6116784
t4322,1599101314608283655,3,0.98019505
t4323,1599101314608283655,4,0.010833006
t4324,1599115713465225216,2,0.1668841
t4325,1599115713465225216,3,0.0127367405
t4326,1599115713465225216,4,0.8170109
t4327,1599205519860064256,3,0.9770121
t4328,1599205519860064256,4,0.012573861
t4329,1599292892526178310,1,0.017147733
t4330,1599292892526178310,2,0.035868425
t4331,1599292892526178310,3,0.88297206
t4332,1599292892526178310,4,0.06401178
t4333,1599509220885696512,2,0.83679265
t4334,1599509220885696512,3,0.010973397
t4335,1599509220885696512,4,0.14933203
t4336,1599525028839686144,3,0.9770123
t4337,1599525028839686144,4,0.012573912
t4338,1599543110031261696,3,0.9860074
t4339,1599543512608956417,3,0.9872543
t4340,1599672964500242432,3,0.99292666
t4341,1599770654999453696,3,0.980195
t4342,1599770654999453696,4,0.010833009
t4343,1599809604623687680,2,0.16825245
t4344,1599809604623687680,3,0.8265869
t4345,1599843438664425474,3,0.98829716
t4346,1599878983666921472,1,0.01714746
t4347,1599878983666921472,2,0.85400176
t4348,1599878983666921472,3,0.06484002
t4349,1599878983666921472,4,0.06401076
t4350,1599912939087011842,2,0.24794626
t4351,1599912939087011842,4,0.73986614
t4352,1600111568976494595,3,0.90536964
t4353,1600111568976494595,4,0.09037356
t4354,1600119765347049473,3,0.70912933
t4355,1600119765347049473,4,0.28045663
t4356,1600198349985980416,3,0.98600745
t4357,1600202730814906368,2,0.51275384
t4358,1600202730814906368,3,0.47130403
t4359,1600202730814906368,4,0.012573802
t4360,1600235128126459906,2,0.79637414
t4361,1600235128126459906,3,0.19872034
t4362,1600239849289633793,2,0.8240162
t4363,1600239849289633793,3,0.16848119
t4364,1600244770378371072,3,0.015175059
t4365,1600244770378371072,4,0.97241724
