pubID,topicQuery,likeCount,replyCount,retweetCount,authorID,dateID,coordinateID
1597477558047674368,incendio,1,0,0,1251693450405318657,d2248,c2248
1597616493616893953,tránsito,9,0,1,40098528,d2249,c2249
1597640340885843970,tránsito,0,0,1,1194968293435572224,d2250,c2250
1597666588681011207,tránsito,2,0,0,40098528,d2251,c2251
1597670943417147398,tránsito,3,0,1,40098528,d2252,c2252
1597680928901718016,tránsito,0,0,1,201866191,d2253,c2253
1597719643115995137,tránsito,0,0,0,40098528,d2254,c2254
1597743468553568258,tránsito,1,0,1,40098528,d2255,c2255
1597752046714642432,pirotecnia,0,0,0,1596263892484849664,d2256,c2256
1597772281803055105,tránsito,2,0,1,40098528,d2257,c2257
1597772963541291010,tránsito,3,1,1,35805403,d2258,c2258
1597820974392541184,tránsito,4,0,0,40098528,d2259,c2259
1597838801526992899,pirotecnia,0,1,0,278070058,d2260,c2260
1597939634310615040,tránsito,0,0,0,1544449113063886848,d2261,c2261
1597988063413780480,tránsito,4,0,0,40098528,d2262,c2262
1598000606748192769,incendio,5,0,2,551446885,d2263,c2263
1598022710218539009,tránsito,1,0,0,40098528,d2264,c2264
1598043095341228033,tránsito,2,0,0,40098528,d2265,c2265
1598051456459845633,tránsito,3,0,0,40098528,d2266,c2266
1598139055572930560,tránsito,0,0,1,30033014,d2267,c2267
1598145715641122816,tránsito,0,1,0,449509314,d2268,c2268
1598151449359196160,tránsito,0,0,1,1587879202182742016,d2269,c2269
1598156745368637440,tránsito,2,0,1,40098528,d2270,c2270
1598189751697346561,tránsito,8,0,2,40098528,d2271,c2271
1598294827497672705,tránsito,2,0,0,40098528,d2272,c2272
1598328817386491906,tránsito,0,0,0,3053010685,d2273,c2273
1598355290969280513,tránsito,8,0,1,40098528,d2274,c2274
1598371533185028106,tránsito,6,0,0,40098528,d2275,c2275
1598393910434430986,tránsito,2,0,0,40098528,d2276,c2276
1598418486723854343,tránsito,2,0,0,40098528,d2277,c2277
1598428215529316353,tránsito,6,0,0,40098528,d2278,c2278
1598467161017548805,tránsito,3,0,2,40098528,d2279,c2279
1598535928129421312,incendio,0,0,0,1155980679546593280,d2280,c2280
1598543932513783808,incendio,0,0,0,984214679147905029,d2281,c2281
1598672274797694976,tránsito,0,0,0,173711069,d2282,c2282
1598673251068219395,tránsito,3,1,1,40098528,d2283,c2283
1598702240679677954,incendio,0,0,0,633941547,d2284,c2284
1598745551817826304,tránsito,0,0,2,40098528,d2285,c2285
1598750137433587728,tránsito,3,0,0,40098528,d2286,c2286
1598766504421560320,tránsito,0,0,0,40098528,d2287,c2287
1598790990369763329,tránsito,0,0,0,210861059,d2288,c2288
1598845881553403905,tránsito,0,0,0,40098528,d2289,c2289
1598879921031581698,pirotecnia,2,0,0,31578131,d2290,c2290
1598891505120382976,incendio,107,2,14,195951901,d2291,c2291
1599013311147700224,pirotecnia,309,35,23,102431741,d2292,c2292
1599029327055626241,tránsito,3,2,0,308283695,d2293,c2293
1599039682943270912,tránsito,15,0,2,40098528,d2294,c2294
1599052805586681861,tránsito,0,0,0,40098528,d2295,c2295
1599064569128837120,tránsito,8,0,1,40098528,d2296,c2296
1599081274181828609,tránsito,2,0,0,40098528,d2297,c2297
1599093738810155010,tránsito,0,0,0,117849190,d2298,c2298
1599101314608283655,tránsito,2,0,1,40098528,d2299,c2299
1599115713465225216,tránsito,4,0,0,40098528,d2300,c2300
1599205519860064256,tránsito,0,1,0,26773094,d2301,c2301
1599292892526178310,pirotecnia,0,0,0,1282832128099655681,d2302,c2302
1599509220885696512,tránsito,23,0,0,578249481,d2303,c2303
1599525028839686144,tránsito,3,0,0,40098528,d2304,c2304
1599543110031261696,tránsito,0,0,0,40098528,d2305,c2305
1599543512608956417,tránsito,0,0,0,40098528,d2306,c2306
1599672964500242432,incendio,0,0,0,1564743392755580928,d2307,c2307
1599770654999453696,tránsito,10,0,0,40098528,d2308,c2308
1599809604623687680,tránsito,0,3,0,548807871,d2309,c2309
1599843438664425474,tránsito,2,0,0,40098528,d2310,c2310
1599878983666921472,pirotecnia,0,1,0,243027898,d2311,c2311
1599912939087011842,tránsito,3,0,1,40098528,d2312,c2312
1600111568976494595,tránsito,11,0,1,40098528,d2313,c2313
1600119765347049473,tránsito,11,0,1,40098528,d2314,c2314
1600198349985980416,incendio,14,0,6,195951901,d2315,c2315
1600202730814906368,tránsito,0,0,0,317119509,d2316,c2316
1600235128126459906,tránsito,0,0,0,1069120284245049345,d2317,c2317
1600239849289633793,tránsito,2,1,0,187345865,d2318,c2318
1600244770378371072,tránsito,2,0,0,40098528,d2319,c2319
