pubID,tokens,mentions,hashtags
1300955186114879488,"taxi, hacer, base, lugar, prohibido, lateral, periférico, sur, justo, bahía, frente, generar, tráfico, salida, periférico, atencion, favor","Azteca, OVIALCDMX, SSC_CDMX, TlalpanVecinos, seduviCDMX, C5_CDMX",
1301029515523756038,"servicio, emergencia, atender, incendio, colonia, tlalpan, centro",TlalpanAl,"Precaución, 911CDMX, C5"
1301543057834246152,"extreme, precaución, corte, circulación, vial, sebastian, cerdo, tejado, altura, benito, juarez, utilice, vía, alterno, evitar, trafico, vial",,
1301597015349047296,"querer, hacer, petición, lic, clara, brigada, querer, reportar, malo, coordinación, cambio, semáforo, duro, siga, ambos, av, ermita, iztapalapa, av, san, lorenzo, altura, metro, uam, provocar, bastante, tráfico",ClaraBrugadaM,
1301668859561246723,"hola, poder, ayudar yo, publicar, foto, av, cuauhtemoc, esquina, industria, automotriz, calle, hacer, intransitable, provocar, daño, vehículo, av, bastante, tránsito, at","TolucaGob, JuanRodolfo_SG, VialidadToluca","Denuncia, Inbox, Toluca"
1302431138405855234,"si, contingencia, porqué, seguir, fuego, artificial, gente, reunir él, iglesia, pueblo, candelaria, coyoacán, epidemia, acabar","Alcaldia_Coy, manuelnegretea, Claudiashein, C5_CDMX",
1302482658002432003,"atender, incendio, vehículo, calzada, tlalpan, frente, 1275, san, limón, ticumác, reportar, lesionado",Bomberos_CDMX,Precaución
1302711827214761985,"buena, tarde, medio, solicitar, intervención, alcaldía, poner, alto, actividad, llevar, acabo, cerro, hombre, 169, alcaldía, colocar, guardar, camión, predio, uso, habitacional, riesgo, incendio, ahí, tirar, basura",Claudiashein,
1303488201240256512,"ciclista, atropellado, taxista, circular, precaución, av, arquitectos, policía, preventivo, cuajimalpa, llegar, inmediato, elemento, tránsito, llevar, 10, min, accidente, luz",SSC_CDMX,
1303840643702296576,"precaución, encontrar, movilización, servicio, emergencia, call, ermita, iztapalapa, call, tlalpan",,incendio
1303920527329972226,"oir, cruce, cristo, rey, delegacion, alvaro, obregon, confluir, varios, vialidad, ir, rumbo, santafe, estar, hacer, atascado, camellón, top, ir, desencadenar, impacto, negativo, tráfico, contaminacion, robo, etc","erickreyesAO, erickreyesAO",
1304575167834869762,"imposible, ruido, propio, casa, vecino, aguantar, claro, congestionamiento, tránsito, hacer, cierre, acceso, tlalpan, febrero, altura, metro, chabacano","OVIALCDMX, UCS_GCDMX, C5_CDMX, SSC_CDMX",
1305363636458790912,"00, 06, am, minuto, fuego, artificial, cochabamba, bonito, ver, propio, gobierno, contaminación, poder, hacer, deber, permitir, contamina, existir, hacer, pasar él","LosTiemposBol, gam_cochabamba",
1305762667613892609,"servicio, emergencia, atender, incendio, martillo, themes, col, área, federal, central, abastos",Alc_Iztapalapa,Precaución
1306118287596679169,"dirección, venustiano, carranza, barrio, alto, madero, vehículo, atender, evitar, vialidad",,"Av, Cuautepec, Gustavo, CruzRojaMexicana, accidente, tránsito"
1306408851072114688,"hacia, calzada, tlalpan, provocar, tráfico, infernal, peatón, querer, cruzar, calle, respetar, moto, bicicleta, manejar, arriba, banqueta, decir, espantoso, ruido, provocar, claxonaso, trailer, así",,
1306423065203671040,"poder, enviar, patrulla, calle, 15, pro, hogar, azcapotzalco, cuitlahuac, calle, 24, llevar, día, entero, niño, adulto, ebriedad, usar, fuego, artificial, peligroso, molesto","C5_CDMX, SSC_CDMX",
1307120186101764096,"poder, decir, cuántos, vez, reportar, carril, tlalpan, dirección, sur, metro, villa, cortes, llevar, casi, año, carril, mal, pintado, ocasionar, tráfico, accidente","LaSEMOVI, Claudiashein, BJAlcaldia, BeatrizGMuller, lopezobrador_",
1307177920633462784,"permitir, avenida, alto, tránsito",SGIRPC_CDMX,
1307448938732150786,"necesitar, apoyo, patrulla, tránsito, poder, entrar, domicilio, auto, estacionado, andador, esquina, carlos, madrazo, cooperativa, palo, alto, cuajimalpa, silla, ruedas, poder, entrar, andador",UCS_GCDMX,
1308189090836287493,"buena, tarde, querer, reportar, preguntar, dónde, pedir, apoyo, mañana, respirar, humo, patio, casa, parecer, quemar, alguno, casa, aledaño, insoportable","Alc_Iztapalapa, IztapalapaRepor, DCCDMX",
1308911460089761794,"seguir, diario, ocasionar, tráfico, ocupar, carril, dónde, poder, denunciar, aquí, mandar, nadie, gracias, santa, ursula, insurgentes, sur, costado, patio, tlalpan","VigimoviCDMX, inveacdmx, UCS_GCDMX",
1309512136897581057,"santiago, preocupa, contaminación, gasolinero, shell, cruce, av, cuauhtemoc, ángel, urraca, humo, adentro, hogar","STaboadaMx, LOMMX, retioDF, Narvarte_",
1310281907653943296,"buen, día, poder, reportar, vehículo, tránsito, estacionado, banqueta, av, cuauhtemoc, 590, narvarte, benito, juarez, gracias",UCS_GCDMX,
1310681864210964481,"asunto, prohibido, tránsito, bicicleta, autopista, razón, peligroso",,
1311061098171371520,"rogar, ayudar, reportar, hoyo, cada, día, crecer, entorpecer, tráfico, calle, crepúsculo, periférico, sur, insurgente, cuicuilco, coyoacán",,AlAireConPaola
1311548186931220480,"si, ver, pense, fuego, artificial, ver, aqui, gam",gatos_en,
1311754379528028160,"urgir, hacer, entorpece, tráfico, visibilidad, riesgo, peatón, automovilista, carretera, méxico, toluca, km, 15, col, cooperativa, palo, altocuajimalpa, gracias",AdrianRubalcava,4279
1311763842347614208,"querer, reportar, vehículo, estacionado, carril, metrobus, línea, dirección, san, lazaro, afectar, tránsito, ruta, norte","C5_CDMX, policia, LaSEMOVI, SSPCMexico",
1311847130764652544,"ojala, ver, alguien, comentar, alcaldia, alvaro, obregon, cruce, conocido, cristo, rey, ir, hacia, santafe, hacer, desastre, camellones, poner, parecer, estan, gente, mayor, contaminacion, trafico, asalto, poder, ser",Claudiashein,
1311915653176193025,"buen, día, querer, reportar, semáforo, descompuesto, esquina, juan, dios, pieza, benito, juarez, col, santiago, zapotitlán, delegación, tlahuac, semáforo, durar, segundo, luz, verde, ocasionar, tráfico","LaSEMOVI, 072AvialCDMX, RaymundoMtzVite",
1312589706090160129,"dirección, carranza, barrio, alto, madero, vehículo, atender, evitar, vialidad",,"Venustiano, Cuautepec, Gustavo, CruzRojaMexicana, accidente, tránsito"
1312624998645993473,"fuego, artificial, cdmx, prohibido, iztacalco, llevar, hora, tornar","IztacalcoAl, Claudiashein, QuinteroxIztac",
1313454786944081920,"envíen, elemento, tránsito, lugar, ser, xochitlan, esquina, calle, coco, arenal, 4a, sección, alcaldía, venustiano, carranza, remitir, vehículo, corazón, hacer, base, lugar, prohibido, esperar, gráfica","SSC_CDMX, UCS_GCDMX, SSC_CDMX, UCS_GCDMX",
1313582479127785475,"precaución, incendio, calle, san, juan, dios, colonia, huipulco, tlalpan",,
1314570461087444994,"presentar, hecho, tránsito, av, febrero, altura, parque, industrial, benito, juarez, dirección, méxico, acudir, unidad, servicios, emergencia, lugar, atender, indicación, vial, circule, precaución, zona",,"ReporteVial, PoEs"
1315389277321261056,"ayer, ch, envio, perro, quitar él, mercancía, ambulante, ayuda, medio, trabajo, lleven, alimento, familia, cambio, tratar, criminal, tráfico, vehicular, detenido, contaminación, dar","yimboroyimboro, BrujiniaWeyd, manuelnegrete22, Edgar_MGC, JASRA1, SuarezdelReal1, Claudiashein, Claudiashein",
1315767934111944706,"eviten, cerro, fortín, dirección, colonia, estrella, santa, rosa, tráfico, lento, ratos, alto, total, consecuencia, accidente, altura, colonia, benito, juárezya, ambulancia, cuerpo, bomberos, lugar",,
1316061379653259264,"problemático, decisión, cada, persona, forma, egoísta, pensar, andar, auto, mejor, forma, movilidad, gran, cantidad, vehículo, causante, tráfico, contaminación, tlalpan, ciclovía, siempre, ir, madre, autos","JernimoSnchezM1, JesusMartinMx",
1317265384177864704,"poder, denunciar, camioneta, estacionar, diario, av, fortuna, casi, salido, costo, negocio, alcaldía, gam, dejar, poner, puesto, ahorita, tráfico, camioneta, estorba","SSC_CDMX, OVIALCDMX, Ssp_transitodf",
1317815564081967105,"dirección, federal, mexico, toluca, km, 14, palo, alto, morelos, vehículo, atender, evitar, vialidad",,"Carretra, Cooperativa, Cuajimalpa, CruzRojaMexicana, accidente, tránsito"
1318185828762460161,"revés, martirio, cao, andar, automóvil, parte, estrés, vivir, maldito, tráfico, alvaro, obregon, cao, gracias, mala, plantación, solo, carril, ida, vuelta, tramo, menos, 1, km, hacia, 40, min","alexanderhitch, monicagarzag",
1318565809048924160,"querer, reportar, coche, invadir, paso, peatonal, jardinero, cerrado, tránsito, mercado, presa, laminillas, gracias, obra, cdmx",,TransitoCDMX
1318948308254134272,"11, 13, extreme, precaución, corte, circulación, vial, sebastian, cerdo, tejado, altura, benito, juarez, utilice, vía, alterno, evitar, trafico, vial",,
1318992570601656320,"siempre, calle, algeciras, cáliz, insurgente, invadido, auto, camión, estacionado, lugar, prohibido, dificultar, tránsito, área, requerido, operativo, tránsito, frecuente, favor, gracia","SSPCMexico, 072AvialCDMX, InMixcoac",
1319360334528905218,"calle, cuauhtemoc, esquina, abasto, colonia, trepan, alcaldía, xochimilco, cp, 16020, poner, puesto, verdura, calle, obstaculizar, tráfico, además, poner, música, volumen, saber, quién, reportar","XochimilcoAl, OVIALCDMX, SSC_CDMX, UCS_GCDMX",
1319471830663528448,"sendero, movilidad, dejen, reducir, carril, vía, primario, ejemplo, avenida, guelatao, esq, eje, sur, eje, sur, esq, avenida, cuauhtemoc, circuito, interior, incorporar él, insurgente, norte, único, originar, tránsito, contaminación",LaSEMOVI,
1320383982291324931,"desear, reportar, dos, auto, abandonado, omega, pasar, delta, colonia, romero, terreros, coyoacán, camioneta, chrysler, rojo, placa, nub, 6139, camioneta, nissan, roja, h84, agv, vidrio, roto, basura, dentro, afectar, tráfico, llevar, semana, ahí",ssp_cdmx,
1320799861663432705,"precaución, servicio, emergencia, dirigir, calle, químico, matemáticas, colonia, rosario, alcaldía, azcapotzalco, alternativas, av, cultura, náhuatl, av, civilizaciones",,incendio
1321107543502974978,"precaución, incendio, azcapotzalco, plan, san, luis, esquina, narciso",,
1321332165561491456,"nuevamente, fuego, artificial, estruendo, colonia, nahuas, miguel, hidalgo, cerca, lago, chaleco, marina, nacional, necesario, terminar, tema, urgente",SSC_CDMX,ilegal
1321332222855581696,"semáforo, rojo, iztapalapa, oir, muchísimos, trueno, contar, fuego, artificial, permitido","ClaraBrugadaM, Claudiashein, prosocdf",
1321622644786155520,"querer, denunciar, base, taxi, pirata, poner, avenida, genaro, estrada, eje, hacer, mas, trafico, dia, tiangui",ClaraBrugadaM,Iztapalapa
1321901663003828224,"diario, vez, día, enorme, columna, humo, negro, salir, reclusorio, oriente, hoy, calidad, aire, iztapalapa, mala, alto, pm, 10, ayuda","Claudiashein, ClaraBrugadaM, Hazaelruizo, CAMegalopolis, SEDEMA_CDMX",
1321975690179211264,"autopista, precaución, tránsito, parado, km30, pasar, caseta, dos, carril, cerrado, obra, tome, tiempo, carretera, federal, 18, 40",,"Cdmx, Cuernavaca, Topiilejo, Tlalpan"
1322093452205719552,"equipo, emergencia, atender, incendio, lote, baldío, colonia, miguel, hidalgo",Alc_Tlahuac,"Precaución, 911CDMX, C5"
1322197549575491584,"quemar, calle, felipe, ángeles, mz, 76, lt, 885, aquiles, ser, francisco, villa, col, santa, maría, aztahuacan, hacer, denuncia, 911, vinieron, seguir, salir, humo","Alc_Iztapalapa, AlcIZTeAtiende",
1322336102674534401,"alguien, poner, orden, avenida, ipn, carro, estacionado, señalizado, prohibido, crear, cao, nadie, hacer, decir, además, semáforo, mal, sincronizado","transito_CDMX, LindavistaUnida, GobCDMX, TuAlcaldiaGAM, LaSEMOVI, C5_CDMX",
1323042059255689219,"celebración, grande, calle, guillermo, prieto, avenida, morelos, santa, maría, aztahuacan, escenario, fuego, artificial, esperar, lena, denuncia","alc__Iztapalapa, alc__Iztapalapa, C5_CDMX, SSPCMexico",
1323064683742580736,"personal, auxiliar, paciente, niñez, barrio, alto, madero, debido",,"CruzRojaMexicana, Genaro, Cuautepec, Gustavo, accidente, tránsito"
1323405292327952384,"precaución, debido, transformador, servicio, emergencia, laborar, call, bombas, canal, miramontes, colonia, campana, alcaldía, coyoacán",,incendio
1323796271572897792,"precaución, debido, hallar, movilización, servicio, emergencia, parroquia, josé, ignacio, bartolache, alcaldía, benito, juarez",,incendio
1324037881984417794,"escape, abierto, inundar, humo, ruido, terminal, transportista, protestar","AICM_mx, CTM_MX, sacame_de, Imagen_Mx, MariLoliPellon, JCarlos_Valerio","Caos, sinAutoridades"
1324545292105121796,"calle, bugambilia, magdalena, contreras, calle, margaritas, emiliano, zapata, menor, edad, quemar, fuego, artificial, comunique, 911, nadie, ayudar, ruido, impresionante, varios, vecino, salir, reclamar él",C5_CDMX,
1324717014259257346,"calzada, reducido, calle, vuelta, obligado, gutierrez, benito, juarez, realizar, trabajo, bache, asfáltico, caliente, circular, precaución",,Tránsito
1324942178678833152,"confirmar, repetir, aqui, escribir, maldito, feria, cd, cuauhtemoc, aparte, covid19, desviar, tránsito, daño, infraestructura, ruido, basura, delincuencia, etc","FerVilchisMx, alfredodelmazo, DSPyTEcatepec, pciviledomex",
1325376138445664256,"incendiar, agosto, pasado, funcionar, nuevo, llamado, mono, ubica, versailles, noche, sábado, vecino, reportar, gente, sano, distancia, cubreboca, auto, ruido, inmueble, caso",inveacdmx,"antro, 64, ColoniaJuarez"
1325798432473288704,"poco, madre, hacer, desmedro, calle, 11, tráfico, terrible, tú, debeer, meter, denuncia, ayuda, verdad, avanzar, culpa","BonafontMexico, Alc_Iztapalapa",
1326003668982919169,"buena, tarde, querer, reportar, nueva, base, taxis, ubicado, calzado, tlalpan, av, copa, paradero, estadio, día, hoy, preguntar, aún, policía, tránsito, retirar, carro, estacional, frente, motel, villa, linda, quitar",Claudiashein,
1326399690829680641,"malo, metrobús, quitar, dos, carril, vialidad, si, año, pasado, preocupar, hacer, eje, vial, evitar, aglomeración, ahora, hacer, demasiado, tráfico, ejemplo, cuauhtemoc, sola, etc, ahora, tronco, mucho, contaminación, ambiental",marzzmilo,
1326614258352857088,"solicitar, apoyo, base, ilegal, calle, diligencia, pueblo, san, pedro, mártir, tlalpan, pedir, apoyo, acudan, quitar, base, poner, unidad, tránsito, hacer, trafico","garcia_livas, TlalpanVecinos, Claudiashein, TlalpanAl, Sub_SPM, patiaceves, locatel_mx, CESACT, UCS_CDMX, UCS_GCDMX, TransitoCdMx, 072AvialCDMX, CNPC_MX, inveacdmx, OVIALCDMX",
1326617275194089475,"pedir, apoyo, quitar, base, ilegal, calle, diligencias, pueblo, san, pedro, mártir, tlalpan, manden, unidad, quiten, hacer, bastante, tráfico, metido, varios, queja","UCS_GCDMX, inveacdmx",TránsitoGCDMX
1326868875703689217,"personal, auxiliar, paciente, jardin, alto, debido",,"CruzRojaMexicana, Av, Monte, Azcapotzalco, accidente, tránsito"
1326909402247524353,"poder, reportar, asunto, veras, increible, mientras, estar, elemento, transito, nadie, momento, fila, llegar, clinica, miss, call, tlalpan, copa, paradero, estadio, azteca, ahi, estar, estirar",UCS_GCDMX,
1326940389786456065,"personal, alcaldía, gustavo, madero, realizar, trabajo, balizamientocon, avispa, pintura, mural, poste, pleno, contingencia, obstruir, trafico, calzado, san, juan, dragón, eduardo, molina, ferrocarril, algo","GobCDMX, Claudiashein, CAMegalopolis, OVIALCDMX",
1327090584989954048,"dra, respeto, hoy, contingencia, tránsito, cerrar, avenida, calle, provocar, terrible, embotellamiento, pasar, generar, contaminación, mismo, pasar, pandemia, gente, deber, posible, casa, tres, buen, fin",Claudiashein,
1327291311964123136,"buen, día, coordinar, policía, retiro, sanción, vehículosinfractor, reglamento, tránsito","Denuncia_Vca, IztacalcoAl, Alc_Iztapalapa, Claudiashein",TránsitoCDMX
1327433644055511042,"pedir, ayuda, fábrica, llamado, miner, generar, ruido, excesivamente, fuerte, sacar, humo, enfermado, poder, vivir, tranquilo, pasar, nivel, decibel, permitido, norma, nom-081-semana",SEMARNAT_mx,
1327439739889205248,"precaución, tránsito, lento, incidente, altura, viaducto, tlalpan, dirección, sur, velocidad, máximo, 40, km",,
1327619466742513665,"segundo, dia, debido, accidente, tránsito, magdalena, contreras, solo, quedar, seguir, difundir, famoso, manejar, precaución, familia, esperar, éxito, dia, señor, jorge, becerro",MrElDiablo8,
1327756358582669312,"solicitar, apoyo, patrulla, tránsito, andar, esquina, calle, carlos, madrazo, cooperativa, palo, alto, cuajimalpa, retiro, vehículo, azul, estacionado, lugar, realizador, prohibido, urgir, impedir, paso, andador",UCS_GCDMX,
1328087381287854083,"horror, cuajimalpa, todo, noche, fiesta, intenso, música, volumen, fuego, artificial, balacero","marcianocdmx, highvanillacoke, Claudiashein, JASRA1",
